STATE,COUNTY,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031+
OHIO,GEAUGA,0,2,0,0,0,0,0,0,0,0,0,0
OHIO,GREENE,181,55,236,203,27,66,43,21,23,19,4,141
OHIO,GUERNSEY,0,0,47,0,0,0,0,0,0,19,0,0
OHIO,HAMILTON,56,0,9,0,0,0,0,0,0,0,0,0
OHIO,HANCOCK,505,250,265,394,114,135,163,149,98,90,151,"1,294"
OHIO,HARDIN,"1,687",852,347,450,30,305,505,649,373,267,220,"1,439"
OHIO,HARRISON,17,7,144,0,0,0,0,46,0,0,0,0
OHIO,HENRY,204,112,121,218,138,201,160,280,74,94,319,"1,025"
OHIO,HIGHLAND,"2,249","1,178","1,665","1,324",377,"1,057","1,002","1,748",741,110,178,290
OHIO,HOCKING,82,41,15,43,0,0,58,132,5,0,10,316
OHIO,HOLMES,178,0,44,109,0,45,151,94,13,0,0,27
OHIO,HURON,350,167,186,413,37,25,52,93,106,128,161,590
OHIO,JACKSON,115,106,36,238,132,24,122,41,7,0,0,669
OHIO,JEFFERSON,70,0,73,37,0,0,0,93,0,0,0,19
OHIO,KNOX,450,164,321,210,32,107,308,194,152,56,7,247
OHIO,LAWRENCE,79,39,86,23,0,13,44,0,1,18,60,114
OHIO,LICKING,306,48,41,44,1,1,57,91,22,27,0,184
OHIO,LOGAN,744,556,258,177,56,216,691,673,327,118,16,86
OHIO,LORAIN,283,239,140,39,26,44,66,21,3,6,22,69
OHIO,LUCAS WEST,22,16,34,77,72,4,28,31,99,114,50,247
OHIO,MADISON,"2,282","1,020",551,188,196,535,63,386,203,36,388,16
OHIO,MAHONING,9,2,0,2,1,9,2,5,0,7,0,0
OHIO,MARION,"4,830",543,369,446,446,360,560,550,160,201,332,"2,296"
OHIO,MEDINA,53,61,38,50,9,1,18,1,3,1,2,2
OHIO,MEIGS,72,1,75,0,0,1,31,0,15,16,0,48
OHIO,MERCER,325,344,543,528,259,218,296,635,218,287,289,731
OHIO,MIAMI,280,109,148,52,27,288,291,105,65,34,14,140
OHIO,MONTGOMERY,158,95,44,44,42,74,97,51,13,14,0,1
OHIO,MORGAN,12,0,89,31,0,0,20,19,0,0,0,0
OHIO,MORROW,550,250,321,117,60,118,77,101,129,36,37,124
OHIO,MUSKINGUM,8,2,0,140,5,0,0,133,2,4,0,0
OHIO,OTTAWA,83,133,548,505,331,213,137,85,361,218,462,935
OHIO,PAULDING,741,591,567,304,113,163,112,366,132,126,877,"1,094"
OHIO,PERRY,13,27,249,291,0,14,37,69,20,8,0,81
OHIO,PICKAWAY,"4,118","2,313","1,234",592,330,686,555,412,595,438,218,648
OHIO,PIKE,757,539,"1,108",253,77,4,12,220,39,1,8,476
OHIO,PORTAGE,38,40,20,0,0,0,0,1,0,1,0,0
OHIO,PREBLE,398,534,375,237,75,222,377,303,65,94,1,110
OHIO,PUTNAM,250,186,366,440,310,136,186,366,146,145,420,919
OHIO,RICHLAND,850,140,239,158,2,48,186,591,29,9,5,78
OHIO,ROSS,"9,157","4,078","2,288","1,417","1,100","1,437",709,"1,200",515,377,459,"1,563"
OHIO,SANDUSKY,239,80,238,500,163,180,217,229,229,179,352,754
OHIO,SCIOTO,"1,411","1,057",450,0,0,1,0,1,0,0,0,355
OHIO,SENECA,607,241,437,233,179,385,482,473,406,136,768,"1,458"
OHIO,SHELBY,751,137,371,472,51,107,690,774,138,111,36,22
OHIO,STARK,1,5,4,87,6,0,0,0,5,0,2,0
OHIO,SUMMIT,0,0,0,12,0,0,0,0,0,0,0,0
OHIO,TRUMBULL,89,0,0,0,0,0,0,0,0,0,0,0
OHIO,TUSCARAWAS,96,35,19,51,8,7,19,0,0,0,0,85
OHIO,UNION,"1,234","2,138","1,122",813,691,515,424,360,468,119,178,112
OHIO,VAN WERT,306,255,145,122,46,146,46,156,30,118,209,407
OHIO,VINTON,38,121,132,25,44,40,4,216,0,6,0,591
OHIO,WARREN,90,6,3,22,2,6,75,11,10,1,0,0
OHIO,WASHINGTON,29,34,272,35,0,22,70,17,8,1,0,0
OHIO,WAYNE,77,6,7,10,5,36,46,51,11,43,2,18
OHIO,WILLIANS,"1,781",402,801,"1,566",434,648,388,756,22,23,467,682
OHIO,WOOD,656,"1,040",339,628,223,662,583,517,104,241,584,"1,732"
OHIO,WYANDOT,575,445,460,702,355,733,828,575,411,596,874,"1,981"
OKLAHOMA,ADAIR,9,0,3,16,36,37,35,43,38,52,8,0
OKLAHOMA,ALFALFA,710,594,387,987,0,29,111,124,0,0,0,0
OKLAHOMA,BEAVER,"49,750","21,268","27,685","9,654",0,235,"3,242",0,0,0,0,"1,065"
OKLAHOMA,BECKHAM,"5,481","2,468","5,014",619,0,0,386,0,0,0,0,154
OKLAHOMA,BLAINE,"1,379",248,824,307,0,0,42,0,0,0,0,0
OKLAHOMA,BRYAN,515,645,207,31,34,0,69,66,0,0,0,0
OKLAHOMA,CADDO,872,243,125,433,0,0,0,7,0,0,0,48
OKLAHOMA,CANADIAN,71,264,63,100,0,0,49,0,0,0,0,0
OKLAHOMA,CHEROKEE,0,17,30,5,14,40,31,0,7,15,0,0
OKLAHOMA,CIMARRON,"18,806","23,309","32,356",817,0,0,183,0,0,0,0,"27,770"
OKLAHOMA,COMANCHE,342,0,51,45,0,0,0,0,0,0,0,32
OKLAHOMA,COTTON,306,222,514,19,0,0,0,0,0,0,0,0
OKLAHOMA,CRAIG,0,0,0,0,11,0,0,0,0,0,0,809
OKLAHOMA,CUSTER,"1,675",154,89,200,0,0,24,0,0,0,0,165
OKLAHOMA,DELAWARE,0,0,8,0,56,76,0,0,6,0,0,47
OKLAHOMA,DEWEY,"5,904","1,868","3,614",535,0,100,870,0,0,0,0,0
OKLAHOMA,ELLIS,"13,488","9,307","12,072","7,448",371,0,"2,416",132,155,0,0,0
OKLAHOMA,GARFIELD,772,356,543,360,0,0,28,19,0,0,0,0
OKLAHOMA,GRADY,184,54,496,277,0,0,0,23,0,0,0,0
OKLAHOMA,GRANT,"4,490","4,743",491,"2,998",11,251,661,"1,095",50,0,6,152
OKLAHOMA,GREER,"3,999","2,522","2,597",249,0,0,0,0,0,0,0,0
OKLAHOMA,HARMON,"11,188","5,361","5,167",0,0,0,0,0,0,0,0,117
OKLAHOMA,HARPER,"12,528","6,983","14,560","6,033",0,862,"4,357",423,297,0,"1,314",433
OKLAHOMA,HUGHES,0,0,0,0,0,6,0,0,0,0,0,0
OKLAHOMA,JACKSON,"2,318",986,"1,654",84,0,0,0,0,0,0,0,360
OKLAHOMA,JEFFERSON,119,0,187,76,0,0,12,0,0,0,0,0
OKLAHOMA,KAY,"1,240",952,574,255,0,324,165,55,0,2,0,88
OKLAHOMA,KINGFISHER,732,337,784,9,0,0,0,0,0,0,0,0
OKLAHOMA,KIOWA,"2,813",718,368,368,0,10,33,0,0,0,0,338
OKLAHOMA,LINCOLN,49,0,202,0,0,0,0,0,0,0,0,0
OKLAHOMA,LOGAN,430,158,283,108,0,0,0,0,0,0,0,0
OKLAHOMA,MCCURTAIN,"1,060",0,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,MAJOR,"2,241","2,594","1,358","1,580",0,0,148,0,0,0,0,27
OKLAHOMA,MARSHALL,0,187,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,MUSKOGEE,0,0,0,0,0,0,0,0,0,0,0,459
OKLAHOMA,NOBLE,175,45,278,3,5,0,0,0,0,0,0,0
OKLAHOMA,NOWATA,10,0,0,0,0,0,0,0,0,0,0,"1,410"
OKLAHOMA,OSAGE,0,73,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,OTTAWA,38,356,4,0,17,0,0,0,0,0,0,194
OKLAHOMA,PAYNE,121,0,0,0,0,0,0,0,0,0,0,453
OKLAHOMA,POTTAWATOMIE,0,0,0,0,0,0,37,0,0,0,0,0
OKLAHOMA,ROGER MILLS,"2,100","2,133","2,181",812,0,0,85,0,0,0,0,0
OKLAHOMA,STEPHENS,143,0,44,0,0,0,0,0,0,0,0,0
OKLAHOMA,TEXAS,"61,636","55,780","33,251","10,415",987,0,"1,211",107,52,0,0,0
OKLAHOMA,TILLMAN,"1,439",612,239,234,0,0,29,0,0,0,0,0
OKLAHOMA,WAGONER,0,0,0,49,0,0,0,0,0,0,0,0
OKLAHOMA,WASHITA,581,839,256,667,0,0,161,0,133,0,0,0
OKLAHOMA,WOODS,"6,674","1,905","3,839","3,488",0,0,377,0,0,0,0,0
OKLAHOMA,WOODWARD,"4,704","2,801","1,527","1,342",0,0,"1,391",0,0,0,0,210
OREGON,BAKER,"1,124",520,589,91,326,317,112,166,51,0,306,"14,261"
OREGON,BENTON,269,11,29,141,37,86,0,59,12,68,76,136
OREGON,CLACKAMAS,22,2,23,0,0,0,0,3,0,5,0,0
OREGON,CLATSOP,0,0,0,0,0,0,0,0,9,0,6,5
OREGON,COLUMBIA,0,0,0,0,0,0,0,0,57,0,81,168
OREGON,COOS,7,0,10,0,6,0,6,8,41,18,0,0
OREGON,CROOK,193,72,131,24,21,66,77,12,99,13,0,0
OREGON,CURRY,159,29,1,0,0,5,54,127,64,61,45,103
OREGON,DESCHUTES,0,0,0,0,0,0,0,0,18,0,0,0
OREGON,DOUGLAS,150,164,92,2,70,72,91,90,161,97,144,824
OREGON,GILLIAM,"21,353","16,247","14,222","4,091",53,48,"1,613","2,159",593,121,84,"3,735"
OREGON,GRANT,126,103,"1,090",42,154,111,46,149,64,151,0,661
OREGON,HARNEY,263,487,345,27,0,0,0,215,182,0,0,235
OREGON,JACKSON,0,74,0,0,0,0,0,0,0,0,0,0
OREGON,JEFFERSON,328,"2,799",831,29,0,0,20,22,0,0,0,196
OREGON,KLAMATH,203,0,27,11,0,166,18,12,0,270,0,469
OREGON,LAKE,0,0,0,0,0,0,0,0,0,0,0,71
OREGON,LANE,14,11,5,0,7,7,35,14,20,10,11,22
OREGON,LINCOLN,0,0,0,0,0,0,48,0,0,13,96,0
OREGON,LINN,101,7,49,56,117,243,62,19,143,40,19,235
OREGON,MALHEUR,20,0,246,0,0,0,56,0,0,0,0,60
OREGON,MARION,11,3,18,9,0,20,20,4,2,15,19,23
OREGON,MORROW,"23,368","19,012","25,424","11,379",149,641,"3,839","5,705",0,4,20,"4,376"
OREGON,MULTNOMAH,0,9,0,0,0,0,0,0,0,0,0,0
OREGON,POLK,127,14,46,44,0,36,9,0,87,11,49,21
OREGON,SHERMAN,"12,639","16,522","7,319","3,555",0,439,"15,723","5,311",794,16,42,"7,476"
OREGON,UMATILLA,"19,323","17,759","15,611","33,628",147,153,"11,998","6,624",16,40,191,"2,749"
OREGON,UNION,810,"1,586","1,839","1,557",122,33,450,217,163,0,243,"1,250"
OREGON,WALLOWA,"3,740","2,329","3,050","2,393",0,0,"1,923","2,605",158,0,4,"1,457"
OREGON,WASCO,"6,716","6,383","9,400",719,273,390,"3,690","3,064","2,350",484,136,"4,861"
OREGON,WASHINGTON,68,54,18,12,28,59,87,40,38,34,0,42
OREGON,WHEELER,211,"1,042","1,618",135,82,255,141,22,60,31,13,341
OREGON,YAMHILL,233,79,76,0,52,3,36,36,33,7,56,78
PENNSYLVANIA,ADAMS,104,106,132,53,23,31,37,92,69,16,14,280
PENNSYLVANIA,ALLEGHENY,0,2,26,0,0,0,0,0,0,0,0,0
PENNSYLVANIA,ARMSTRONG,274,211,68,0,51,171,84,120,22,186,138,84
PENNSYLVANIA,BEAVER,153,135,80,32,0,33,17,7,30,0,0,0
PENNSYLVANIA,BEDFORD,80,574,"1,085",162,227,45,15,104,174,36,50,254
PENNSYLVANIA,BERKS,12,89,624,129,264,112,0,116,90,43,287,230
PENNSYLVANIA,BLAIR,264,287,58,0,17,96,66,8,42,77,0,266
PENNSYLVANIA,BRADFORD,"1,285","1,549","1,869",681,578,981,893,772,"1,881","1,168",257,"1,295"
PENNSYLVANIA,BUCKS,0,0,0,10,0,0,0,0,0,0,0,0
PENNSYLVANIA,BUTLER,568,51,37,4,61,138,20,7,41,44,58,232
PENNSYLVANIA,CAMBRIA,324,72,565,86,40,8,40,43,54,208,0,107
PENNSYLVANIA,CAMERON,0,0,0,0,5,0,0,0,0,0,0,0
PENNSYLVANIA,CARBON,10,0,0,0,0,31,0,0,43,53,14,0
PENNSYLVANIA,CENTRE,187,71,51,6,143,86,40,161,90,362,44,401
PENNSYLVANIA,CHESTER,37,62,195,45,4,51,25,39,51,9,59,83
PENNSYLVANIA,CLARION,375,248,573,148,50,70,108,50,33,177,0,0
PENNSYLVANIA,CLEARFIELD,158,0,141,0,145,60,0,42,47,196,16,142
PENNSYLVANIA,CLINTON,102,0,43,0,71,79,0,0,58,0,0,83
PENNSYLVANIA,COLUMBIA,480,371,372,52,135,71,649,"1,068",422,121,113,970
PENNSYLVANIA,CRAWFORD,479,238,187,21,110,14,97,228,3,50,0,79
PENNSYLVANIA,CUMBERLAND,181,95,170,113,124,84,89,424,83,51,30,154
PENNSYLVANIA,DAUPHIN,0,27,46,54,133,28,38,246,206,37,24,245
PENNSYLVANIA,ELK,0,0,0,0,12,0,0,0,0,0,0,0
PENNSYLVANIA,ERIE,221,246,331,159,123,381,85,150,105,80,92,289
PENNSYLVANIA,FAYETTE,565,122,462,172,59,0,80,33,100,3,92,175
PENNSYLVANIA,FOREST,0,0,0,0,30,0,0,0,0,0,0,0
PENNSYLVANIA,FRANKLIN,122,19,653,126,210,3,241,146,140,145,102,452
PENNSYLVANIA,FULTON,85,188,541,141,227,53,7,195,187,123,5,166
PENNSYLVANIA,GREENE,77,32,163,0,0,16,0,0,0,0,0,0
PENNSYLVANIA,HUNTINGDON,623,138,138,131,369,174,94,11,322,118,0,341
PENNSYLVANIA,INDIANA,718,186,125,393,93,65,188,35,184,252,0,297
PENNSYLVANIA,JEFFERSON,74,0,53,47,232,62,0,2,11,191,0,0
PENNSYLVANIA,JUNIATA,10,15,162,191,186,20,100,393,43,31,40,108
PENNSYLVANIA,LACKAWANNA,109,40,34,12,2,158,0,24,0,8,0,0
PENNSYLVANIA,LANCASTER,122,136,247,215,84,222,122,213,113,55,159,478
PENNSYLVANIA,LAWRENCE,97,177,130,4,0,38,65,0,0,3,0,26
PENNSYLVANIA,LEBANON,24,77,31,27,3,3,14,115,1,5,54,54
PENNSYLVANIA,LEHIGH,0,7,0,0,0,0,1,1,61,0,0,0
PENNSYLVANIA,LUZERNE,136,46,75,62,291,175,2,142,184,164,5,14
PENNSYLVANIA,LYCOMING,"1,132",475,"1,174",220,804,597,273,335,374,177,172,"2,271"
PENNSYLVANIA,MCKEAN,199,66,124,29,10,7,13,16,17,369,0,363
PENNSYLVANIA,MERCER,154,185,157,39,20,205,47,26,59,18,6,64
PENNSYLVANIA,MIFFLIN,103,94,136,0,47,55,24,89,25,92,0,265
PENNSYLVANIA,MONTGOMERY,0,0,32,0,0,0,0,0,0,0,0,0
PENNSYLVANIA,MONTOUR,271,158,128,22,2,0,255,425,29,32,29,332
PENNSYLVANIA,NORTHAMPTON,0,27,1,0,0,0,0,0,0,11,0,0
PENNSYLVANIA,NORTHUMBERLAND,47,671,547,521,69,244,291,389,431,68,50,806
PENNSYLVANIA,PERRY,18,134,238,224,19,11,49,171,202,2,0,143
PENNSYLVANIA,POTTER,"1,272",345,"1,278",166,207,172,115,26,132,404,16,53
PENNSYLVANIA,SCHUYLKILL,33,683,380,222,14,60,66,238,454,114,50,268
PENNSYLVANIA,SNYDER,12,159,73,144,63,28,181,116,141,8,93,208
PENNSYLVANIA,SOMERSET,206,423,285,182,107,145,37,898,529,67,94,727
PENNSYLVANIA,SULLIVAN,127,84,231,82,11,3,29,113,83,39,3,23
PENNSYLVANIA,SUSQUEHANNA,"1,027",515,653,90,108,107,128,90,97,20,6,40
PENNSYLVANIA,TIOGA,"1,442","1,146","1,627",256,329,339,159,55,104,841,84,"1,170"
PENNSYLVANIA,UNION,8,246,49,28,123,4,135,128,10,42,126,25
PENNSYLVANIA,VENANGO,23,309,530,5,0,41,12,49,11,0,0,8
PENNSYLVANIA,WARREN,60,89,59,0,89,72,41,0,65,0,8,21
PENNSYLVANIA,WASHINGTON,441,67,858,0,0,0,5,44,32,130,0,34
PENNSYLVANIA,WAYNE,218,27,113,168,24,10,18,0,16,22,0,0
PENNSYLVANIA,WESTMORELAND,675,442,240,142,3,114,119,110,81,34,2,89
PENNSYLVANIA,WYOMING,189,215,264,75,145,9,6,35,1,3,67,0
PENNSYLVANIA,YORK,92,131,421,178,65,236,142,374,107,13,0,96
RHODE ISLAND,PROVIDENCE,0,0,0,0,28,0,0,0,0,0,0,0
SOUTH CAROLINA,ABBEVILLE,71,0,165,117,0,0,81,0,0,0,0,0
SOUTH CAROLINA,AIKEN,211,46,36,0,0,42,0,0,0,0,0,0
SOUTH CAROLINA,ALLENDALE,"1,636",223,212,0,0,21,0,288,22,0,0,0
SOUTH CAROLINA,ANDERSON,610,157,430,65,0,0,0,0,0,0,0,0
SOUTH CAROLINA,BAMBERG,"1,332",223,"2,207",742,90,75,15,85,151,271,251,229
SOUTH CAROLINA,BARNWELL,828,286,903,21,0,50,12,0,0,0,0,0
SOUTH CAROLINA,BERKELEY,70,39,0,87,0,0,0,0,57,0,20,0
SOUTH CAROLINA,CALHOUN,497,122,385,65,25,0,0,0,0,0,0,0
SOUTH CAROLINA,CHARLESTON,0,0,203,0,0,0,0,0,0,0,0,0
SOUTH CAROLINA,CHEROKEE,105,7,19,0,0,0,0,0,0,0,0,0
SOUTH CAROLINA,CHESTER,0,0,93,32,0,0,30,0,0,0,0,0
SOUTH CAROLINA,CHESTERFIELD,"1,471",234,"1,069",212,156,682,41,178,85,0,25,448
SOUTH CAROLINA,CLARENDON,34,508,138,948,373,244,25,80,17,0,21,24
SOUTH CAROLINA,COLLETON,233,103,96,81,0,0,0,0,0,0,0,0
SOUTH CAROLINA,DARLINGTON,165,130,0,0,0,0,160,0,0,0,46,4
SOUTH CAROLINA,DILLON,89,154,120,87,109,50,0,0,0,0,2,30
SOUTH CAROLINA,DORCHESTER,19,42,37,0,31,53,22,17,0,0,0,30
SOUTH CAROLINA,EDGEFIELD,129,0,263,24,0,78,0,0,0,78,0,0
SOUTH CAROLINA,FLORENCE,217,126,12,123,24,248,41,38,159,0,0,0
SOUTH CAROLINA,GEORGETOWN,291,44,192,40,18,54,12,35,248,2,0,37
SOUTH CAROLINA,GREENVILLE,38,40,104,0,0,0,0,0,0,0,0,0
SOUTH CAROLINA,HAMPTON,242,13,205,0,0,0,0,0,0,0,0,0
SOUTH CAROLINA,HORRY,208,144,159,94,81,300,114,408,461,258,331,261
SOUTH CAROLINA,JASPER,0,0,0,0,0,0,78,0,0,0,0,0
SOUTH CAROLINA,KERSHAW,204,0,129,0,7,35,138,327,0,0,0,186
SOUTH CAROLINA,LANCASTER,43,0,0,13,0,0,0,0,0,0,0,0
SOUTH CAROLINA,LAURENS,133,34,291,27,0,0,0,0,0,0,0,0
SOUTH CAROLINA,LEE,"1,184",429,816,77,253,650,453,588,184,72,718,472
SOUTH CAROLINA,LEXINGTON,18,116,47,0,0,0,0,0,0,0,0,0
SOUTH CAROLINA,MCCORMICK,0,0,0,0,0,0,25,0,0,0,0,0
SOUTH CAROLINA,MARION,62,171,121,78,35,42,5,39,46,11,0,15
SOUTH CAROLINA,MARLBORO,226,272,33,35,84,200,0,55,48,0,0,0
SOUTH CAROLINA,NEWBERRY,68,0,82,0,0,0,0,0,0,0,0,0
SOUTH CAROLINA,OCONEE,142,27,0,61,0,0,0,0,0,0,0,0
SOUTH CAROLINA,ORANGEBURG,"1,419",364,"1,924",92,442,566,49,105,158,192,72,91
SOUTH CAROLINA,RICHLAND,0,0,0,0,0,31,0,0,0,0,0,0
SOUTH CAROLINA,SALUDA,689,72,18,298,0,0,0,0,0,0,0,0
SOUTH CAROLINA,SPARTANBURG,87,52,318,32,0,0,0,0,0,0,0,0
SOUTH CAROLINA,SUMTER,458,558,492,368,154,128,16,25,424,110,238,188
SOUTH CAROLINA,UNION,279,0,30,0,0,0,1,0,0,0,0,0
SOUTH CAROLINA,WILLIAMSBURG,918,"1,714",759,648,157,287,284,346,371,307,338,288
SOUTH CAROLINA,YORK,72,40,0,0,0,0,0,0,0,0,0,0
SOUTH DAKOTA,AURORA,"1,505","1,030","5,624",960,970,"1,133","1,684","1,262",778,491,839,"1,829"
SOUTH DAKOTA,BEADLE,"3,422","2,339","2,579","1,420","2,272","1,663","3,141","3,321","1,158","2,905",981,"1,920"
SOUTH DAKOTA,BENNETT,"1,322",33,272,281,237,368,235,116,0,10,0,14
SOUTH DAKOTA,BON HOMME,"1,877","1,153",623,543,988,957,863,"1,844",771,485,271,"2,674"
SOUTH DAKOTA,BROOKINGS,"3,882","1,022","3,548","3,192",839,"1,108",773,"2,210","1,685","1,725",346,"2,315"
SOUTH DAKOTA,BROWN,"7,644","9,942","10,712","4,212","7,190","4,215","4,052","6,735","3,031","6,427","2,334","2,284"
SOUTH DAKOTA,BRULE,970,"1,098","1,070",138,699,796,588,497,169,109,176,405
SOUTH DAKOTA,BUFFALO,475,275,194,186,114,128,42,226,0,0,9,224
SOUTH DAKOTA,BUTTE,"1,012","2,671","4,970","2,633",0,0,0,889,0,0,0,"2,663"
SOUTH DAKOTA,CAMPBELL,"1,487","1,240","1,135","2,049",556,"2,667","2,665","1,855","1,703",314,"1,672","14,000"
SOUTH DAKOTA,CHARLES MIX,"3,034","1,648","1,208","1,678","1,123","1,071","1,581","1,759",774,"1,147",880,"1,928"
SOUTH DAKOTA,CLARK,"3,183","3,387","4,255","1,778","1,639","3,259","1,632","3,204","1,249","1,989",618,646
SOUTH DAKOTA,CLAY,"1,781",349,336,526,179,247,"1,266",763,525,506,214,792
SOUTH DAKOTA,CODINGTON,"1,980","1,117","1,624","1,356","1,731",922,896,"1,193","1,212","1,499","1,443","1,318"
SOUTH DAKOTA,CORSON,"1,843",21,646,197,6,66,161,"1,267",155,10,35,"8,001"
SOUTH DAKOTA,CUSTER,38,0,0,43,0,0,0,0,0,0,0,42
SOUTH DAKOTA,DAVISON,"1,101","1,807","1,212",400,413,929,499,949,707,656,365,367
SOUTH DAKOTA,DAY,"3,513","4,662","6,655","4,971","2,172","2,734","7,148","6,431","1,660","1,333",969,"1,253"
SOUTH DAKOTA,DEUEL,"3,364","1,005","1,626","2,147","1,350",223,677,"1,271","1,600","1,637","1,228","2,179"
SOUTH DAKOTA,DEWEY,699,498,"1,492",180,0,3,330,0,0,0,36,"1,279"
SOUTH DAKOTA,DOUGLAS,819,"1,033",536,459,410,387,476,602,342,313,195,724
SOUTH DAKOTA,EDMUNDS,"2,449",579,"1,897","1,319","1,468","1,537","4,436","1,553","1,043",187,614,"3,766"
SOUTH DAKOTA,FALL RIVER,131,80,0,0,0,0,0,0,0,0,0,199
SOUTH DAKOTA,FAULK,964,907,309,786,591,401,"1,266",552,45,725,331,620
SOUTH DAKOTA,GRANT,"2,348","1,001","1,688",542,132,548,464,952,304,455,184,"1,258"
SOUTH DAKOTA,GREGORY,"1,857",222,119,607,183,413,194,464,227,66,151,477
SOUTH DAKOTA,HAAKON,"7,777","10,329","3,996","1,419","1,120",616,313,"6,319",33,337,332,"17,963"
SOUTH DAKOTA,HAMLIN,"1,582",522,"2,454","1,615","1,546","1,039",659,530,812,"1,155",71,996
SOUTH DAKOTA,HAND,"1,464",521,"3,044",818,"1,185","1,791","1,857","2,024",492,383,965,"1,474"
SOUTH DAKOTA,HANSON,"1,708","1,656","1,199",475,"1,017",912,"1,126","1,774","1,522",651,372,"2,078"
SOUTH DAKOTA,HARDING,"2,062",555,302,265,0,330,2,837,0,0,6,0
SOUTH DAKOTA,HUGHES,"1,233",372,"3,160",507,158,533,"1,528","3,800",196,131,396,"5,905"
SOUTH DAKOTA,HUTCHINSON,"4,678","5,195","1,392",687,"1,630","1,040","1,099","1,532","1,096","1,875",270,977
SOUTH DAKOTA,HYDE,"1,413",153,"1,183",331,15,236,117,"1,904",62,145,7,177
SOUTH DAKOTA,JACKSON,"4,058","1,198",568,15,0,0,4,673,0,0,0,698
SOUTH DAKOTA,JERAULD,"1,888",439,"1,433",229,345,753,585,"1,144",78,216,19,629
SOUTH DAKOTA,JONES,"2,039",394,"2,065",145,200,479,198,167,225,144,49,"1,902"
SOUTH DAKOTA,KINGSBURY,770,473,678,448,723,322,765,"1,854",479,284,233,727
SOUTH DAKOTA,LAKE,"1,008",347,845,674,497,785,191,830,650,408,291,421
SOUTH DAKOTA,LAWRENCE,0,6,0,0,0,4,0,0,0,0,0,206
SOUTH DAKOTA,LINCOLN,"1,866",410,520,301,383,224,950,"1,689",904,878,130,627
SOUTH DAKOTA,LYMAN,"26,084","9,606","5,506","7,225",486,"4,262","2,952","4,761",48,328,389,"6,789"
SOUTH DAKOTA,MCCOOK,"1,596","2,777","1,570",571,739,"1,138",831,"1,345",941,896,287,668
SOUTH DAKOTA,MCPHERSON,"2,068","1,076","1,149","1,698",470,909,719,"2,972",445,364,60,"1,186"
SOUTH DAKOTA,MARSHALL,"11,144","6,210","7,358","3,078","1,702","2,050","3,182","2,600",920,"1,421",850,840
SOUTH DAKOTA,MEADE,"3,670","2,183","2,875","4,203",1,282,605,"2,585",0,0,0,"25,166"
SOUTH DAKOTA,MELLETTE,251,0,21,2,0,48,10,38,0,252,21,135
SOUTH DAKOTA,MINER,"1,597","2,479","1,732","1,061","2,089","2,041","2,529","1,147","1,645","2,408","1,509","2,299"
SOUTH DAKOTA,MINNEHAHA,972,242,566,425,403,413,301,855,267,246,165,340
SOUTH DAKOTA,MOODY,"2,913",389,"1,107",579,278,805,345,"1,307",607,259,109,"1,288"
SOUTH DAKOTA,PENNINGTON,576,54,930,162,4,296,20,362,0,0,315,0
SOUTH DAKOTA,PERKINS,"12,513","3,817","4,915","1,852","3,110","9,283","1,293","1,844",815,"4,781","1,436","5,034"
SOUTH DAKOTA,POTTER,"3,506",459,"2,985",804,331,654,"1,924","1,795",496,100,11,"1,045"
SOUTH DAKOTA,ROBERTS,"2,915","1,599","9,697","3,922","4,383","4,038","2,555","2,388","1,338","2,230","2,027","2,276"
SOUTH DAKOTA,SANBORN,"2,222","2,644","1,599","1,018","1,678","1,949","1,516","2,806","1,124",903,471,362
SOUTH DAKOTA,SHANNON,2,228,0,0,0,0,0,0,0,0,0,0
SOUTH DAKOTA,SPINK,"6,619","5,235","3,938","2,719","3,274","1,677","4,161","3,346","1,523","1,511",173,"1,241"
SOUTH DAKOTA,STANLEY,"10,876","3,270","6,186","1,304",246,227,408,884,336,38,126,"7,046"
SOUTH DAKOTA,SULLY,"1,771","1,529","2,173",986,525,"1,678","3,541","4,813",50,426,83,450
SOUTH DAKOTA,TODD,68,11,0,0,0,2,112,0,55,6,39,551
SOUTH DAKOTA,TRIPP,"3,791","1,416","2,340","2,222",199,519,582,"1,445",517,424,622,"3,344"
SOUTH DAKOTA,TURNER,"1,395",504,908,434,489,"1,302","1,144",983,332,630,127,348
SOUTH DAKOTA,UNION,943,569,501,308,332,580,"1,398",514,190,"1,048",765,"1,069"
SOUTH DAKOTA,WALWORTH,"2,840",558,"1,181","2,108",394,"1,010","3,792","1,595","1,824",175,"2,006","8,148"
SOUTH DAKOTA,YANKTON,"1,737","2,150",312,838,341,"1,144","1,950","2,455",452,646,227,346
SOUTH DAKOTA,ZIEBACH,587,5,"1,256",308,0,5,694,"1,546",0,0,7,"20,789"
TENNESSEE,BEDFORD,92,0,9,35,0,0,0,0,0,0,0,0
TENNESSEE,BENTON,422,141,659,641,11,310,204,24,58,2,0,33
TENNESSEE,BLEDSOE,0,0,32,18,0,0,0,0,0,0,0,0
TENNESSEE,BRADLEY,0,19,0,0,0,0,142,4,0,0,0,0
TENNESSEE,CARROLL,"2,012","1,414","1,208","1,976",33,110,"1,433",949,69,83,28,50
